"continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","population","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"Europe","United Kingdom",2021-04-08,4432386,0,3874.714,152639,0,61.143,65010.715,0,56.831,2238.788,0,0.897,0.83,421,6.236,2820,41.772,NA,NA,1548,22.93,125460468,1032348,1864.722,15.344,791618,11.766,0.0036,276.3,38444540,31903366,6541174,NA,545511,309629,56.95,47.26,9.69,NA,4586,83586,0.124,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-09,4432386,0,3874.714,152639,0,61.143,65010.715,0,56.831,2238.788,0,0.897,0.84,405,5.999,2750,40.735,NA,NA,1520,22.516,126195714,735246,1875.65,10.928,810525,12.047,NA,NA,39001554,32010244,6991310,NA,557014,338624,57.77,47.42,10.36,NA,5016,83509,0.124,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-10,4432386,0,3874.714,152639,0,61.143,65010.715,0,56.831,2238.788,0,0.897,0.85,385,5.703,2612,38.691,NA,NA,1483,21.967,126700912,505198,1883.159,7.509,821508,12.21,0.0028,363.6,39587893,32121353,7466540,NA,586339,381415,58.64,47.58,11.06,NA,5650,83969,0.124,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-11,4452716,20330,2904.286,152969,330,47.143,65308.9,298.184,42.598,2243.628,4.84,0.691,0.86,385,5.703,2512,37.21,NA,NA,1494,22.13,127944479,1243567,1901.642,18.483,880007,13.08,0.0025,404,39846781,32190576,7656205,NA,258888,404719,59.02,47.68,11.34,NA,5995,86993,0.129,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,108517.305,13.49,-11.61,1612.8958
"Europe","United Kingdom",2021-04-12,4452716,0,2904.286,152969,0,47.143,65308.9,0,42.598,2243.628,0,0.691,0.87,377,5.584,2458,36.41,NA,NA,1460,21.627,128962041,1017562,1916.766,15.124,900186,13.379,0.0025,392.5,40107877,32250481,7857396,NA,261096,426971,59.41,47.77,11.64,NA,6325,89731,0.133,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-13,4452716,0,2904.286,152969,0,47.143,65308.9,0,42.598,2243.628,0,0.691,0.88,370,5.481,2375,35.181,NA,NA,1418,21.005,129707303,745262,1927.843,11.077,906326,13.471,0.0025,392.9,40496685,32326604,8170081,NA,388808,443655,59.99,47.88,12.1,NA,6572,88430,0.131,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-14,4452716,0,2904.286,152969,0,47.143,65308.9,0,42.598,2243.628,0,0.691,0.88,351,5.199,2265,33.551,NA,NA,1378,20.412,130897771,1190468,1945.537,17.694,924236,13.737,0.0025,407.5,40958303,32444439,8513864,NA,461618,437039,60.67,48.06,12.61,NA,6474,91045,0.135,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-15,4452716,0,2904.286,152969,0,47.143,65308.9,0,42.598,2243.628,0,0.691,0.89,329,4.873,2165,32.07,NA,NA,1334,19.76,131999594,1101823,1961.914,16.376,934161,13.884,0.0024,421.4,41505768,32574221,8931547,NA,547465,437318,61.48,48.25,13.23,NA,6478,95836,0.142,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-16,4452716,0,2904.286,152969,0,47.143,65308.9,0,42.598,2243.628,0,0.691,0.89,332,4.918,2109,31.24,NA,NA,1286,19.049,132748349,748755,1973.042,11.129,936091,13.913,0.0028,358.6,42140989,32709778,9431211,NA,635221,448491,62.42,48.45,13.97,NA,6643,99933,0.148,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-17,4452716,0,2904.286,152969,0,47.143,65308.9,0,42.598,2243.628,0,0.691,0.9,323,4.785,2003,29.67,NA,NA,1259,18.649,133263557,515208,1980.7,7.658,937521,13.934,0.0027,366.7,42780069,32849223,9930846,NA,639080,456025,63.37,48.66,14.71,NA,6755,103981,0.154,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-18,4470052,17336,2476.571,153248,279,39.857,65563.17,254.271,36.324,2247.72,4.092,0.585,0.9,311,4.607,1948,28.855,NA,NA,1192,17.657,134976845,1713288,2006.165,25.465,1004624,14.932,0.0026,389.6,43084487,32932448,10152039,NA,304418,462529,63.82,48.78,15.04,NA,6851,105982,0.157,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,106987.01,13.11,-12.75,1590.1509
"Europe","United Kingdom",2021-04-19,4470052,0,2476.571,153248,0,39.857,65563.17,0,36.324,2247.72,0,0.585,0.91,318,4.71,1976,29.27,NA,NA,1164,17.242,136188202,1211357,2024.169,18.004,1032309,15.343,0.0024,414.3,43457910,33032120,10425790,NA,373423,478576,64.37,48.93,15.44,NA,7089,111663,0.165,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-20,4470052,0,2476.571,153248,0,39.857,65563.17,0,36.324,2247.72,0,0.585,0.91,300,4.444,1895,28.07,NA,NA,1116,16.531,136996175,807973,2036.178,12.009,1041267,15.476,0.0024,416.6,43915559,33139742,10775817,NA,457649,488411,65.05,49.09,15.96,NA,7235,116163,0.172,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-21,4470052,0,2476.571,153248,0,39.857,65563.17,0,36.324,2247.72,0,0.585,0.91,276,4.088,1861,27.567,NA,NA,1092,16.176,138397759,1401584,2057.01,20.832,1071427,15.925,0.0023,431,44450252,33257651,11192601,NA,534693,498850,65.84,49.26,16.58,NA,7389,116173,0.172,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-22,4470052,0,2476.571,153248,0,39.857,65563.17,0,36.324,2247.72,0,0.585,0.92,261,3.866,1759,26.056,NA,NA,1053,15.598,139627650,1229891,2075.29,18.28,1089722,16.197,0.0023,437,45012308,33388637,11623671,NA,562056,500934,66.68,49.46,17.22,NA,7420,116345,0.172,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-23,4470052,0,2476.571,153248,0,39.857,65563.17,0,36.324,2247.72,0,0.585,0.92,243,3.6,1719,25.463,NA,NA,1047,15.509,140410156,782506,2086.92,11.63,1094544,16.268,0.0023,440.9,45613109,33524423,12088686,NA,600801,496017,67.57,49.66,17.91,NA,7347,116378,0.172,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-24,4470052,0,2476.571,153248,0,39.857,65563.17,0,36.324,2247.72,0,0.585,0.92,240,3.555,1647,24.397,NA,NA,1019,15.094,140920039,509883,2094.499,7.578,1093783,16.257,0.0023,444.3,46309512,33673190,12636322,NA,696403,504206,68.6,49.88,18.72,NA,7469,117710,0.174,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-25,4486774,16722,2388.857,153476,228,32.571,65808.44,245.265,35.038,2251.064,3.344,0.478,0.92,231,3.422,1596,23.641,NA,NA,1017,15.065,142413404,1493365,2116.694,22.196,1062366,15.79,0.0023,435.8,46650008,33752885,12897123,NA,340496,509360,69.1,50,19.1,NA,7545,117205,0.174,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,106409.305,12.85,-4.84,1581.5645
"Europe","United Kingdom",2021-04-26,4486774,0,2388.857,153476,0,32.571,65808.44,0,35.038,2251.064,0,0.478,0.93,227,3.363,1617,23.952,NA,NA,976,14.457,143613331,1199927,2134.529,17.835,1060733,15.766,0.0022,459.4,47045391,33843580,13201811,NA,395383,512497,69.69,50.13,19.56,NA,7592,115923,0.172,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-27,4486774,0,2388.857,153476,0,32.571,65808.44,0,35.038,2251.064,0,0.478,0.93,214,3.17,1537,22.767,NA,NA,1007,14.917,144405196,791865,2146.299,11.77,1058432,15.732,0.0022,453.8,47540984,33959908,13581076,NA,495593,517918,70.42,50.3,20.12,NA,7672,117167,0.174,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-28,4486774,0,2388.857,153476,0,32.571,65808.44,0,35.038,2251.064,0,0.478,0.94,208,3.081,1483,21.967,NA,NA,950,14.072,145788879,1383683,2166.864,20.566,1055874,15.693,0.0022,459.2,48138009,34094048,14043961,NA,597025,526822,71.31,50.5,20.8,NA,7804,119485,0.177,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-29,4486774,0,2388.857,153476,0,32.571,65808.44,0,35.038,2251.064,0,0.478,0.94,196,2.903,1439,21.316,NA,NA,931,13.791,146991435,1202556,2184.738,17.874,1051969,15.635,0.0021,465.7,48752144,34216616,14535528,NA,614135,534262,72.22,50.68,21.53,NA,7914,118283,0.175,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-04-30,4486774,0,2388.857,153476,0,32.571,65808.44,0,35.038,2251.064,0,0.478,0.94,185,2.74,1342,19.879,NA,NA,892,13.213,147718436,727001,2195.543,10.805,1044040,15.518,0.0021,471,49319518,34362205,14957313,NA,567374,529487,73.06,50.9,22.16,NA,7843,119683,0.177,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-01,4486774,0,2388.857,153476,0,32.571,65808.44,0,35.038,2251.064,0,0.478,0.95,188,2.785,1261,18.679,NA,NA,861,12.754,148219655,501219,2202.993,7.45,1042802,15.499,0.0021,475.2,49834997,34505380,15329617,NA,515479,503641,73.82,51.11,22.71,NA,7460,118884,0.176,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-02,4501815,15041,2148.714,153627,151,21.571,66029.05,220.609,31.516,2253.279,2.215,0.316,0.95,196,2.903,1261,18.679,NA,NA,845,12.517,149071170,851515,2215.649,12.656,951109,14.136,0.0023,434.6,50097812,34595304,15502508,NA,262815,492543,74.21,51.25,22.96,NA,7296,120346,0.178,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,105502.01,12.56,-7.61,1568.0793
"Europe","United Kingdom",2021-05-03,4501815,0,2148.714,153627,0,21.571,66029.05,0,31.516,2253.279,0,0.316,0.96,187,2.77,1278,18.931,NA,NA,833,12.339,150277289,1206119,2233.576,17.927,951994,14.15,0.0022,447.1,50297911,34667904,15630007,NA,200099,464646,74.51,51.35,23.15,NA,6883,117761,0.174,59.72,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-04,4501815,0,2148.714,153627,0,21.571,66029.05,0,31.516,2253.279,0,0.316,0.97,181,2.681,1273,18.857,NA,NA,772,11.436,151268085,990796,2248.302,14.726,980413,14.572,0.0021,484.5,50682567,34795074,15887493,NA,384656,448798,75.08,51.54,23.53,NA,6648,119309,0.177,59.72,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-05,4501815,0,2148.714,153627,0,21.571,66029.05,0,31.516,2253.279,0,0.316,0.98,182,2.696,1219,18.057,NA,NA,777,11.51,152515292,1247207,2266.839,18.537,960916,14.282,0.0021,475.6,51225890,34934171,16291719,NA,543323,441126,75.88,51.75,24.13,NA,6534,120018,0.178,59.72,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-06,4501815,0,2148.714,153627,0,21.571,66029.05,0,31.516,2253.279,0,0.316,0.99,163,2.414,1142,16.916,NA,NA,797,11.806,153713972,1198680,2284.655,17.816,960362,14.274,0.0021,469.7,51834361,35069641,16764720,NA,608471,440317,76.78,51.95,24.83,NA,6522,121861,0.181,59.72,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-07,4501815,0,2148.714,153627,0,21.571,66029.05,0,31.516,2253.279,0,0.316,1,159,2.355,1141,16.901,NA,NA,786,11.643,154457028,743056,2295.699,11.044,962656,14.308,0.0021,467.3,52433184,35202642,17230542,NA,598823,444809,77.67,52.15,25.52,NA,6589,120062,0.178,59.72,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-08,4501815,0,2148.714,153627,0,21.571,66029.05,0,31.516,2253.279,0,0.316,1.01,151,2.237,1119,16.576,NA,NA,796,11.791,154968481,511453,2303.301,7.602,964118,14.33,0.0022,463.5,53041048,35371669,17669379,NA,607864,458007,78.57,52.4,26.17,NA,6784,123756,0.183,59.72,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-09,4516283,14468,2066.857,153751,124,17.714,66241.25,212.205,30.315,2255.098,1.819,0.26,1.02,144,2.133,1097,16.25,NA,NA,775,11.48,156310679,1342198,2323.25,19.949,1034216,15.372,0.002,493.8,53328845,35472295,17856550,NA,287797,461576,79,52.54,26.45,NA,6837,125284,0.186,59.72,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,103313.51,12.13,-19.2,1535.5516
"Europe","United Kingdom",2021-05-10,4516283,0,2066.857,153751,0,17.714,66241.25,0,30.315,2255.098,0,0.26,1.03,149,2.207,1110,16.442,NA,NA,760,11.258,157429127,1118448,2339.874,16.624,1021691,15.185,0.0021,465.4,53675733,35587348,18088385,NA,346888,482546,79.51,52.72,26.79,NA,7148,131349,0.195,59.72,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-11,4516283,0,2066.857,153751,0,17.714,66241.25,0,30.315,2255.098,0,0.26,1.04,138,2.044,1088,16.116,NA,NA,766,11.347,NA,NA,NA,NA,910264,13.529,0.0025,400.8,54160993,35722461,18438532,NA,485260,496918,80.23,52.92,27.31,NA,7361,132484,0.196,59.72,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-12,4516283,0,2066.857,153751,0,17.714,66241.25,0,30.315,2255.098,0,0.26,1.05,136,2.015,1051,15.568,NA,NA,768,11.376,NA,NA,NA,NA,762208,11.329,0.003,332.7,54797640,35906671,18890969,NA,636647,510250,81.17,53.19,27.98,NA,7558,138929,0.206,59.72,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-13,4516283,0,2066.857,153751,0,17.714,66241.25,0,30.315,2255.098,0,0.26,1.06,129,1.911,989,14.65,NA,NA,750,11.11,158061554,NA,2349.273,NA,621083,9.231,0.0037,270.4,55434965,36115955,19319010,NA,637325,514372,82.12,53.5,28.62,NA,7619,149473,0.221,59.72,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-14,4516283,0,2066.857,153751,0,17.714,66241.25,0,30.315,2255.098,0,0.26,1.06,124,1.837,965,14.294,NA,NA,745,11.036,158796060,734506,2360.19,10.917,619862,9.213,0.0036,274.9,56048435,36336023,19712412,NA,613470,516464,83.02,53.82,29.2,NA,7650,161912,0.24,59.72,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-15,4516283,0,2066.857,153751,0,17.714,66241.25,0,30.315,2255.098,0,0.26,1.08,121,1.792,956,14.161,NA,NA,726,10.754,159269145,473085,2367.222,7.031,614381,9.132,0.0037,272.8,56677012,36573354,20103658,NA,628577,519423,83.95,54.18,29.78,NA,7694,171669,0.254,59.72,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-16,4531792,15509,2215.571,153855,104,14.857,66468.73,227.474,32.496,2256.623,1.525,0.218,1.09,123,1.822,932,13.806,NA,NA,706,10.458,160381499,1112354,2383.755,16.533,581546,8.644,0.0039,255.7,56992075,36704672,20287403,NA,315063,523319,84.42,54.37,30.05,NA,7752,176054,0.261,59.72,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,103907.21,12.05,5.41,1544.3759
"Europe","United Kingdom",2021-05-17,4531792,0,2215.571,153855,0,14.857,66468.73,0,32.496,2256.623,0,0.218,1.1,125,1.852,934,13.835,NA,NA,702,10.399,161600537,1219038,2401.873,18.119,595916,8.857,0.0037,268.4,57357857,36811405,20546452,NA,365782,526018,84.96,54.53,30.44,NA,7792,174865,0.259,62.5,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-18,4531792,0,2215.571,153855,0,14.857,66468.73,0,32.496,2256.623,0,0.218,1.12,124,1.837,888,13.154,NA,NA,721,10.68,162395183,794646,2413.684,11.811,679321,10.097,NA,NA,57855958,36985505,20870453,NA,498101,527852,85.7,54.79,30.92,NA,7819,180435,0.267,62.5,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-19,4531792,0,2215.571,153855,0,14.857,66468.73,0,32.496,2256.623,0,0.218,1.14,122,1.807,908,13.45,NA,NA,728,10.784,163603561,1208378,2431.644,17.96,821831,12.215,0.0022,445.4,58489834,37250363,21239471,NA,633876,527456,86.64,55.18,31.46,NA,7813,191956,0.284,62.5,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-20,4531792,0,2215.571,153855,0,14.857,66468.73,0,32.496,2256.623,0,0.218,1.15,123,1.822,903,13.376,NA,NA,756,11.199,164730887,1127326,2448.4,16.755,952762,14.161,0.0019,514.8,59178397,37518614,21659783,NA,688563,534776,87.66,55.58,32.08,NA,7922,200380,0.297,62.5,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-21,4531792,0,2215.571,153855,0,14.857,66468.73,0,32.496,2256.623,0,0.218,1.17,124,1.837,913,13.524,NA,NA,782,11.584,165502879,771992,2459.874,11.474,958117,14.241,0.002,498.1,59824737,37738271,22086466,NA,646340,539472,88.62,55.9,32.72,NA,7991,200321,0.297,62.5,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-22,4531792,0,2215.571,153855,0,14.857,66468.73,0,32.496,2256.623,0,0.218,1.18,123,1.822,879,13.02,NA,NA,811,12.013,166012388,509509,2467.447,7.573,963320,14.318,0.0021,483,60587098,37943681,22643417,NA,762361,558584,89.75,56.21,33.54,NA,8274,195761,0.29,62.5,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-23,4548710,16918,2416.857,153937,82,11.714,66716.86,248.14,35.449,2257.826,1.203,0.172,1.19,120,1.778,916,13.569,NA,NA,847,12.546,167202877,1190489,2485.141,17.694,974483,14.484,0.0021,482.8,60965594,38070038,22895556,NA,378496,567646,90.31,56.39,33.91,NA,8408,195052,0.289,62.5,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,103494.11,11.84,-3.55,1538.2358
"Europe","United Kingdom",2021-05-24,4548710,0,2416.857,153937,0,11.714,66716.86,0,35.449,2257.826,0,0.172,1.21,121,1.792,955,14.146,NA,NA,885,13.109,168298338,1095461,2501.423,16.282,956829,14.221,0.0022,461.5,61420928,38192417,23228511,NA,455334,580439,90.98,56.57,34.41,NA,8598,197287,0.292,62.5,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-25,4548710,0,2416.857,153937,0,11.714,66716.86,0,35.449,2257.826,0,0.172,1.22,128,1.896,917,13.583,NA,NA,893,13.228,169098778,800440,2513.32,11.897,957656,14.234,0.0025,396.1,61995062,38378564,23616498,NA,574134,591301,91.83,56.85,34.98,NA,8759,199008,0.295,62.5,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-26,4548710,0,2416.857,153937,0,11.714,66716.86,0,35.449,2257.826,0,0.172,1.24,125,1.852,890,13.183,NA,NA,898,13.302,170256083,1157305,2530.521,17.201,950360,14.125,0.0027,374.2,62658639,38614683,24043956,NA,663577,595544,92.82,57.2,35.62,NA,8822,194903,0.289,62.5,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-27,4548710,0,2416.857,153937,0,11.714,66716.86,0,35.449,2257.826,0,0.172,1.25,120,1.778,867,12.843,NA,NA,894,13.243,171323805,1067722,2546.391,15.87,941845,13.999,0.0028,357.1,63349252,38871200,24478052,NA,690613,595836,93.84,57.58,36.26,NA,8826,193227,0.286,62.5,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-28,4548710,0,2416.857,153937,0,11.714,66716.86,0,35.449,2257.826,0,0.172,1.26,124,1.837,879,13.02,NA,NA,909,13.465,172038081,714276,2557.007,10.616,933600,13.876,0.003,330.3,63989645,39075642,24914003,NA,640393,594987,94.79,57.88,36.9,NA,8813,191053,0.283,62.5,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-29,4548710,0,2416.857,153937,0,11.714,66716.86,0,35.449,2257.826,0,0.172,1.28,119,1.763,879,13.02,NA,NA,893,13.228,172528826,490745,2564.301,7.294,930920,13.836,0.0031,317.8,64592019,39259168,25332851,NA,602374,572132,95.68,58.15,37.53,NA,8475,187927,0.278,62.5,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2021-05-30,4571090,22380,3197.143,154020,83,11.857,67045.12,328.252,46.893,2259.043,1.217,0.174,1.29,124,1.837,901,13.346,NA,NA,889,13.169,173159379,630553,2573.673,9.372,850929,12.647,0.0036,276.8,64923228,39384055,25539173,NA,331209,565376,96.17,58.34,37.83,NA,8375,187717,0.278,62.5,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,103121.01,11.65,-3.28,1532.6904
"Europe","United Kingdom",2021-05-31,4571090,0,3197.143,154020,0,11.857,67045.12,0,46.893,2259.043,0,0.174,1.3,122,1.807,923,13.672,NA,NA,872,12.917,173835221,675842,2583.718,10.045,790983,11.756,0.0041,246.7,65211877,39477158,25734719,NA,288649,541564,96.6,58.48,38.12,NA,8022,183534,0.272,62.5,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
